,time,application,angry,disgust,fear,happy,sad,surprise
1609,2022_11_19_16_20_19,Electron,0.18,0.0,0.62,0.0,0.19,0.0
1610,2022_11_19_16_20_19,Electron,0.13,0.0,0.59,0.0,0.26,0.02
1611,2022_11_19_16_20_20,Electron,0.21,0.0,0.59,0.0,0.2,0.01
1612,2022_11_19_16_20_20,Electron,0.12,0.01,0.63,0.0,0.23,0.01
1613,2022_11_19_16_20_20,Electron,0.11,0.0,0.63,0.0,0.25,0.01
1614,2022_11_19_16_20_20,Electron,0.14,0.01,0.57,0.0,0.25,0.02
1615,2022_11_19_16_20_21,Electron,0.12,0.0,0.69,0.0,0.18,0.01
1616,2022_11_19_16_20_21,Electron,0.24,0.01,0.64,0.0,0.1,0.0
1617,2022_11_19_16_20_21,Electron,0.82,0.02,0.12,0.0,0.04,0.0
1618,2022_11_19_16_20_21,Electron,0.77,0.0,0.14,0.0,0.08,0.0
1619,2022_11_19_16_20_22,Electron,0.75,0.01,0.16,0.0,0.08,0.0
1620,2022_11_19_16_20_22,Electron,0.82,0.01,0.1,0.0,0.07,0.0
1621,2022_11_19_16_20_22,Electron,0.8,0.0,0.16,0.0,0.04,0.0
1622,2022_11_19_16_20_23,Electron,0.53,0.02,0.33,0.0,0.11,0.01
1623,2022_11_19_16_20_23,Electron,0.53,0.01,0.3,0.0,0.15,0.01
1624,2022_11_19_16_20_23,Electron,0.39,0.0,0.53,0.0,0.06,0.02
1625,2022_11_19_16_20_24,Electron,0.48,0.0,0.36,0.0,0.15,0.01
1626,2022_11_19_16_20_24,Electron,0.09,0.0,0.54,0.0,0.35,0.02
1627,2022_11_19_16_20_24,Electron,0.02,0.0,0.01,0.92,0.02,0.03
1628,2022_11_19_16_20_25,Electron,0.06,0.0,0.02,0.88,0.02,0.02
1629,2022_11_19_16_20_25,Electron,0.03,0.0,0.24,0.0,0.73,0.0
1630,2022_11_19_16_20_25,Electron,0.03,0.0,0.21,0.0,0.76,0.0
1631,2022_11_19_16_20_25,Electron,0.04,0.0,0.27,0.0,0.69,0.0
1632,2022_11_19_16_20_26,Electron,0.04,0.0,0.15,0.0,0.8,0.0
1633,2022_11_19_16_20_26,Electron,0.03,0.0,0.08,0.0,0.9,0.0
1634,2022_11_19_16_20_26,Electron,0.06,0.0,0.13,0.0,0.81,0.0
1635,2022_11_19_16_20_27,Electron,0.03,0.0,0.1,0.0,0.86,0.0
1636,2022_11_19_16_20_27,Electron,0.03,0.0,0.1,0.0,0.87,0.0
1637,2022_11_19_16_20_27,Electron,0.04,0.0,0.18,0.0,0.78,0.0
1638,2022_11_19_16_20_27,Electron,0.01,0.0,0.18,0.0,0.81,0.0
1639,2022_11_19_16_20_28,Electron,0.03,0.0,0.09,0.0,0.88,0.0
1640,2022_11_19_16_20_28,Electron,0.05,0.0,0.12,0.0,0.82,0.01
1641,2022_11_19_16_20_28,Electron,0.04,0.0,0.09,0.0,0.87,0.0
1642,2022_11_19_16_20_29,Electron,0.01,0.0,0.22,0.0,0.76,0.01
1643,2022_11_19_16_20_29,Electron,0.01,0.0,0.09,0.01,0.04,0.84
1644,2022_11_19_16_20_29,Electron,0.02,0.0,0.23,0.0,0.02,0.72
1645,2022_11_19_16_20_29,Electron,0.0,0.0,0.03,0.0,0.0,0.97
1646,2022_11_19_16_20_30,Electron,0.0,0.0,0.03,0.0,0.0,0.97
1647,2022_11_19_16_20_31,Electron,0.02,0.0,0.3,0.02,0.4,0.25
1648,2022_11_19_16_20_31,Electron,0.02,0.0,0.15,0.0,0.83,0.0
